method,architecture_id,training_budget,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
Attentive CNP + PE,m2,5000,1,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.938537922875565,20.147460968461147
Attentive CNP + PE,m2,5000,1,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.614675014877367,16.079970016162076
Attentive CNP + PE,m2,5000,1,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,7.180582926662756,9.014250139424473
Attentive CNP + PE,m2,5000,1,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.803737582237128,11.193109417349232
Attentive CNP + PE,m2,5000,1,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.084419967316842,12.180827053804919
Attentive CNP + PE,m2,5000,1,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,34.21910124492042,35.93870163006309
Attentive CNP + PE,m2,5000,1,109,500,full,Full 500-3000 keV,442,58,114299,12.506179043255694,15.867960425617703
Attentive CNP + PE,m2,5000,1,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.182536554134542,14.91941503689651
Attentive CNP + PE,m2,5000,1,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.907311283231703,20.07823769350312
Attentive CNP + PE,m2,5000,1,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.911512920064942,16.377540726442767
Attentive CNP + PE,m2,5000,1,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,7.41403181700594,9.166538603219623
Attentive CNP + PE,m2,5000,1,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.786013772683418,11.183108886374885
Attentive CNP + PE,m2,5000,1,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.49983370636423,12.174755477776847
Attentive CNP + PE,m2,5000,1,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,33.50093344351569,35.24830831876517
Attentive CNP + PE,m2,5000,2,100,500,full,Full 500-3000 keV,442,58,114299,13.043112263758823,16.482401155822483
Attentive CNP + PE,m2,5000,2,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.884571183190285,15.301061625108382
Attentive CNP + PE,m2,5000,2,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,17.434983643604728,22.452353780220037
Attentive CNP + PE,m2,5000,2,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.464088379860472,16.66400358876585
Attentive CNP + PE,m2,5000,2,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.908412838282124,8.060519344492159
Attentive CNP + PE,m2,5000,2,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.948564522706501,11.54920238232046
Attentive CNP + PE,m2,5000,2,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.045114475934076,11.996660466054351
Attentive CNP + PE,m2,5000,2,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,29.781197523259184,32.90553285121683
Attentive CNP + PE,m2,5000,2,101,500,full,Full 500-3000 keV,442,58,114299,13.014168481752886,16.493740684921704
Attentive CNP + PE,m2,5000,2,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.91399431063985,14.957386421221752
Attentive CNP + PE,m2,5000,2,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,17.831418507214636,22.43842756218299
Attentive CNP + PE,m2,5000,2,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.399521763245884,16.61354455993337
Attentive CNP + PE,m2,5000,2,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.503798165537254,7.68526090382826
Attentive CNP + PE,m2,5000,2,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.008276388476999,11.6262338397676
Attentive CNP + PE,m2,5000,2,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.4848736327862,13.029701787284953
Attentive CNP + PE,m2,5000,2,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,30.561202153563098,33.760669464171826
Attentive CNP + PE,m2,5000,2,102,500,full,Full 500-3000 keV,442,58,114299,13.096068875784308,16.555990161340766
Attentive CNP + PE,m2,5000,2,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,12.107909049559547,15.418661551803034
Attentive CNP + PE,m2,5000,2,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,17.93288394356544,22.979630293432418
Attentive CNP + PE,m2,5000,2,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.642539871568324,16.85138818436796
Attentive CNP + PE,m2,5000,2,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.74140321728926,8.163952349142974
Attentive CNP + PE,m2,5000,2,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.936958032882151,11.582352184243428
Attentive CNP + PE,m2,5000,2,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.105637812575408,12.60437924705918
Attentive CNP + PE,m2,5000,2,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,29.275335489673942,32.426004350690846
Attentive CNP + PE,m2,5000,2,103,500,full,Full 500-3000 keV,442,58,114299,13.353720302901245,16.947508819833665
Attentive CNP + PE,m2,5000,2,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.880194861993381,14.430839756709668
Attentive CNP + PE,m2,5000,2,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,18.777781856749982,22.728489703728798
Attentive CNP + PE,m2,5000,2,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.533189081456628,16.78157341935406
Attentive CNP + PE,m2,5000,2,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.9162389580161285,7.266105946802086
Attentive CNP + PE,m2,5000,2,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.682381171617283,12.057576558058587
Attentive CNP + PE,m2,5000,2,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.58069690449139,12.144751154336282
Attentive CNP + PE,m2,5000,2,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,33.11474392251236,36.25197670636492
Attentive CNP + PE,m2,5000,2,104,500,full,Full 500-3000 keV,442,58,114299,13.16106561476888,16.66387088455247
Attentive CNP + PE,m2,5000,2,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.808883736723503,14.628821413155773
Attentive CNP + PE,m2,5000,2,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,18.255598887586824,22.449398441212832
Attentive CNP + PE,m2,5000,2,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.374651482443229,16.54893254161723
Attentive CNP + PE,m2,5000,2,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.742020952453255,7.3985704126528145
Attentive CNP + PE,m2,5000,2,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.391678865763641,11.806267660024664
Attentive CNP + PE,m2,5000,2,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.47798050911382,12.08867336461925
Attentive CNP + PE,m2,5000,2,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,31.944034181145508,35.04189305740275
Attentive CNP + PE,m2,5000,2,105,500,full,Full 500-3000 keV,442,58,114299,13.326142963170396,16.895330043458404
Attentive CNP + PE,m2,5000,2,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.640957868772388,14.36177297837798
Attentive CNP + PE,m2,5000,2,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,18.475798409324547,22.11112934190423
Attentive CNP + PE,m2,5000,2,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.37066583422889,16.5564374063067
Attentive CNP + PE,m2,5000,2,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.873207761026805,7.262290470526224
Attentive CNP + PE,m2,5000,2,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.66215009407079,12.018952194757581
Attentive CNP + PE,m2,5000,2,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.134519805388177,11.57368664130688
Attentive CNP + PE,m2,5000,2,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,33.267412640019685,36.260679541048354
Attentive CNP + PE,m2,5000,2,106,500,full,Full 500-3000 keV,442,58,114299,13.145206549426144,16.678030191244833
Attentive CNP + PE,m2,5000,2,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.80677998416974,14.629936786913028
Attentive CNP + PE,m2,5000,2,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,17.942169167870105,22.090191889483037
Attentive CNP + PE,m2,5000,2,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.45041731591054,16.779474849022964
Attentive CNP + PE,m2,5000,2,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.633421311852276,7.3968828371531385
Attentive CNP + PE,m2,5000,2,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.335520161519332,11.856838990278032
Attentive CNP + PE,m2,5000,2,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.770254313160619,13.020847079574333
Attentive CNP + PE,m2,5000,2,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,31.755175903408595,35.148739671103726
Attentive CNP + PE,m2,5000,2,107,500,full,Full 500-3000 keV,442,58,114299,13.27173618429458,16.819568054576333
Attentive CNP + PE,m2,5000,2,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.947520952359287,14.518875713473275
Attentive CNP + PE,m2,5000,2,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,18.491031534879852,22.32214736999628
Attentive CNP + PE,m2,5000,2,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.402278780574257,16.641951838623342
Attentive CNP + PE,m2,5000,2,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.757758096220809,7.185244195644069
Attentive CNP + PE,m2,5000,2,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.71903920181055,12.08134870315771
Attentive CNP + PE,m2,5000,2,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.612092682098725,12.152478565538608
Attentive CNP + PE,m2,5000,2,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,32.62637441134526,35.79345364523662
Attentive CNP + PE,m2,5000,2,108,500,full,Full 500-3000 keV,442,58,114299,13.162837009540212,16.697611437622307
Attentive CNP + PE,m2,5000,2,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.633969547831153,14.263977742956863
Attentive CNP + PE,m2,5000,2,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,18.619825219046916,22.20859798631159
Attentive CNP + PE,m2,5000,2,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.367215227105596,16.577901078319236
Attentive CNP + PE,m2,5000,2,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.894926240024948,7.271300311553784
Attentive CNP + PE,m2,5000,2,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.524671514713287,11.981970280977082
Attentive CNP + PE,m2,5000,2,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,11.032997100391347,12.847568210177092
Attentive CNP + PE,m2,5000,2,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,33.01533839997208,36.178242388916445
Attentive CNP + PE,m2,5000,2,109,500,full,Full 500-3000 keV,442,58,114299,13.07358123891342,16.559608203594138
Attentive CNP + PE,m2,5000,2,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.91297657164911,14.858739352165006
Attentive CNP + PE,m2,5000,2,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,17.96230545503704,22.438177563398
Attentive CNP + PE,m2,5000,2,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.409670529463675,16.64444291631193
Attentive CNP + PE,m2,5000,2,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.57390728186914,7.532738281135597
Attentive CNP + PE,m2,5000,2,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.212147363259842,11.737376230050861
Attentive CNP + PE,m2,5000,2,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,10.599270199172883,12.799945084725259
Attentive CNP + PE,m2,5000,2,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,31.006845603849936,34.216764691294784
Density-guided CNP (ours),ours,5000,0,100,500,full,Full 500-3000 keV,442,58,114299,5.412034390243273,7.539368305105813
Density-guided CNP (ours),ours,5000,0,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,4.303344875646243,5.268599673575529
Density-guided CNP (ours),ours,5000,0,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.491747400995356,8.297220700700562
Density-guided CNP (ours),ours,5000,0,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.203584740954196,5.248525144859245
Density-guided CNP (ours),ours,5000,0,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.0723075040831604,5.54273547399478
Density-guided CNP (ours),ours,5000,0,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0672169064749677,3.675294601688719
Density-guided CNP (ours),ours,5000,0,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.8030095589753024,4.322872305004533
Density-guided CNP (ours),ours,5000,0,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,19.457839236385773,21.81013430573252
Density-guided CNP (ours),ours,5000,0,101,500,full,Full 500-3000 keV,442,58,114299,4.799979633486797,6.265414328534365
Density-guided CNP (ours),ours,5000,0,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.4920773394719142,4.687986366893215
Density-guided CNP (ours),ours,5000,0,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.043025289569636,8.381858572093021
Density-guided CNP (ours),ours,5000,0,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.089385691634947,5.156411558273925
Density-guided CNP (ours),ours,5000,0,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.047517198955164,5.528577966306942
Density-guided CNP (ours),ours,5000,0,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.963996430120987,3.5891130271127705
Density-guided CNP (ours),ours,5000,0,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.922678614577187,4.868912981178583
Density-guided CNP (ours),ours,5000,0,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.324513197127317,10.029532656082834
Density-guided CNP (ours),ours,5000,0,102,500,full,Full 500-3000 keV,442,58,114299,4.965802745200986,6.558179952724054
Density-guided CNP (ours),ours,5000,0,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.810179037049303,4.806709074680042
Density-guided CNP (ours),ours,5000,0,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.108636828167075,8.174181078395216
Density-guided CNP (ours),ours,5000,0,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.133077633319728,5.171634117491645
Density-guided CNP (ours),ours,5000,0,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.0885244134161765,5.5445172520731845
Density-guided CNP (ours),ours,5000,0,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0339404478382144,3.645709299544933
Density-guided CNP (ours),ours,5000,0,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.5105192409669597,4.173697824038329
Density-guided CNP (ours),ours,5000,0,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,11.57973827926509,13.099330474297915
Density-guided CNP (ours),ours,5000,0,103,500,full,Full 500-3000 keV,442,58,114299,5.562443617484277,7.95559276492372
Density-guided CNP (ours),ours,5000,0,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,4.210016003153929,5.168146832170855
Density-guided CNP (ours),ours,5000,0,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.389714968154322,8.242007463457966
Density-guided CNP (ours),ours,5000,0,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.1533865950953315,5.200232159660785
Density-guided CNP (ours),ours,5000,0,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.9580887039552515,5.5691900808821675
Density-guided CNP (ours),ours,5000,0,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.089537654829099,3.7060808132417473
Density-guided CNP (ours),ours,5000,0,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.701814381322546,4.14810595639485
Density-guided CNP (ours),ours,5000,0,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,26.20157568907236,27.12654938923416
Density-guided CNP (ours),ours,5000,0,104,500,full,Full 500-3000 keV,442,58,114299,5.157600459561236,7.207837073184217
Density-guided CNP (ours),ours,5000,0,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.4843524693899286,4.68029989820371
Density-guided CNP (ours),ours,5000,0,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.039847300385632,8.43444950827002
Density-guided CNP (ours),ours,5000,0,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.0905783995594,5.153010741327332
Density-guided CNP (ours),ours,5000,0,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.051914545544776,5.530084064350403
Density-guided CNP (ours),ours,5000,0,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9947530182968762,3.613360514140181
Density-guided CNP (ours),ours,5000,0,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.6229760375160445,4.281844020888185
Density-guided CNP (ours),ours,5000,0,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,17.821281758487707,20.573448776555185
Density-guided CNP (ours),ours,5000,0,105,500,full,Full 500-3000 keV,442,58,114299,5.7128099514736705,8.56241798197652
Density-guided CNP (ours),ours,5000,0,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.8971682087639423,4.871162364321131
Density-guided CNP (ours),ours,5000,0,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.1500899006391405,8.16459726104066
Density-guided CNP (ours),ours,5000,0,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.120331199469806,5.169429166506451
Density-guided CNP (ours),ours,5000,0,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.998290150179891,5.540844796716564
Density-guided CNP (ours),ours,5000,0,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.0731333144333592,3.682381181507763
Density-guided CNP (ours),ours,5000,0,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.872351868907556,4.516852321766177
Density-guided CNP (ours),ours,5000,0,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,30.976616994306553,31.947346941315008
Density-guided CNP (ours),ours,5000,0,106,500,full,Full 500-3000 keV,442,58,114299,5.235168467073576,7.318696033005821
Density-guided CNP (ours),ours,5000,0,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.8073422352690254,4.80398293573245
Density-guided CNP (ours),ours,5000,0,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.1081728746117205,8.17210969713566
Density-guided CNP (ours),ours,5000,0,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.116285073913803,5.1657182671193755
Density-guided CNP (ours),ours,5000,0,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.964856763576423,5.555603807159538
Density-guided CNP (ours),ours,5000,0,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.072235037800841,3.6828806827759424
Density-guided CNP (ours),ours,5000,0,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.6879686319542837,4.195775413357266
Density-guided CNP (ours),ours,5000,0,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,17.73038290501752,20.768412486469607
Density-guided CNP (ours),ours,5000,0,107,500,full,Full 500-3000 keV,442,58,114299,5.466534632548313,8.010074136812689
Density-guided CNP (ours),ours,5000,0,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.5506023490417737,4.696711949499772
Density-guided CNP (ours),ours,5000,0,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.049827552176123,8.341909413734797
Density-guided CNP (ours),ours,5000,0,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.090733773235277,5.156350945449303
Density-guided CNP (ours),ours,5000,0,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.0251290166992195,5.530143888133413
Density-guided CNP (ours),ours,5000,0,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.9993015540742953,3.6174598728914438
Density-guided CNP (ours),ours,5000,0,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.669306105773133,4.353491699644539
Density-guided CNP (ours),ours,5000,0,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,27.75621200232279,28.671134228063895
Density-guided CNP (ours),ours,5000,0,108,500,full,Full 500-3000 keV,442,58,114299,5.052230735599818,6.877520257165844
Density-guided CNP (ours),ours,5000,0,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.7208523767295074,4.7513446002538124
Density-guided CNP (ours),ours,5000,0,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.0706733592793265,8.194255402277921
Density-guided CNP (ours),ours,5000,0,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.108449132938076,5.160872714921635
Density-guided CNP (ours),ours,5000,0,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.0066074957461595,5.532300081018753
Density-guided CNP (ours),ours,5000,0,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,2.991464338113945,3.6141988200923034
Density-guided CNP (ours),ours,5000,0,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.767176340089355,4.570138208414306
Density-guided CNP (ours),ours,5000,0,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,14.342493947578458,17.269304043688845
Density-guided CNP (ours),ours,5000,0,109,500,full,Full 500-3000 keV,442,58,114299,5.497323209846488,7.783376211511589
Density-guided CNP (ours),ours,5000,0,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,3.8354547889859334,4.820124881235899
Density-guided CNP (ours),ours,5000,0,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.128820497972178,8.163072263253971
Density-guided CNP (ours),ours,5000,0,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.133468917908446,5.174966293057048
Density-guided CNP (ours),ours,5000,0,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.984247756845226,5.550879634264999
Density-guided CNP (ours),ours,5000,0,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.083078339525615,3.6959541302649273
Density-guided CNP (ours),ours,5000,0,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.7323973868781244,4.196560528000257
Density-guided CNP (ours),ours,5000,0,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.323635347401755,25.330129701662678
Density-guided CNP (ours),ours,5000,1,100,500,full,Full 500-3000 keV,442,58,114299,5.372717574414091,7.304602003139654
