window,window_weighting,supported_bin_count,target_events_in_supported_bins,continuum_RMSE_pp,continuum_bias_pp,continuum_centered_RMS_pp,continuum_pull_RMS,continuum_pull_mean,continuum_pull_centered_RMS,subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,training_seed,context_seed,context_size,run_id,source_event_predictions_sha256,source_curve_sha256,headline_original_5k
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.54275267442314,-8.040305146486595,12.09226456636014,3.7800964776019113,-2.1553200843668523,3.0716890832029216,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,107,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s107-n500-drop10100-mc50,74d247555c23885cb1cdc1a9992c298c42b00075f9b744407c76724a4f4fa83b,d3bb8b0180feaee725f7be4a67478c5c1d66b21a9821adcf92c6bc479d8e992c,False
continuum_1700_2000,equal bins within this window,60,8230,16.17937353865731,-7.845680782099127,14.149820534862084,3.816057645435736,-1.8390604637315209,3.343673513372401,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,108,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s108-n500-drop10100-mc50,5f46570546878acdbf9f980eb85c447f0817e11cea44310a8c4b250ae3d2bc03,bf90b203e3c89be57df96f60890d19364daf357b398d17a7802252dca02144d7,False
continuum_2200_2400,equal bins within this window,40,9093,13.375892540631432,-9.58023974108565,9.334533076798365,3.92105792119664,-2.8388807682764092,2.70470907952949,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,108,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s108-n500-drop10100-mc50,5f46570546878acdbf9f980eb85c447f0817e11cea44310a8c4b250ae3d2bc03,bf90b203e3c89be57df96f60890d19364daf357b398d17a7802252dca02144d7,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.84396559821404,-8.712960261592388,11.986470058583707,3.8689140061952427,-2.338970616003965,3.041019875709249,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,108,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s108-n500-drop10100-mc50,5f46570546878acdbf9f980eb85c447f0817e11cea44310a8c4b250ae3d2bc03,bf90b203e3c89be57df96f60890d19364daf357b398d17a7802252dca02144d7,False
continuum_1700_2000,equal bins within this window,60,8230,16.926327965069284,-9.319842587500128,14.129441338046789,3.9903339455615283,-2.1880996957977934,3.3369124529046665,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,109,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s109-n500-drop10100-mc50,941cc27ba1593485e7588b314a66d6ec2aa7514b0fe753109c47bec0fd98ce52,466ff1f97d00c2ebb17b2989421812b96a58601e55ff8b92e66a60992f29a6a3,False
continuum_2200_2400,equal bins within this window,40,9093,14.433220157256496,-11.131942484089759,9.186822118597528,4.24241960589401,-3.309479635834297,2.65433017020716,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,109,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s109-n500-drop10100-mc50,941cc27ba1593485e7588b314a66d6ec2aa7514b0fe753109c47bec0fd98ce52,466ff1f97d00c2ebb17b2989421812b96a58601e55ff8b92e66a60992f29a6a3,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,15.729247001826273,-10.225892535794943,11.917189542087057,4.118306029763604,-2.7487896658160453,3.0150002795043163,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,0,109,500,20260909-phase3-seed20260911_n5000-m2-seed0-final-ctx-s109-n500-drop10100-mc50,941cc27ba1593485e7588b314a66d6ec2aa7514b0fe753109c47bec0fd98ce52,466ff1f97d00c2ebb17b2989421812b96a58601e55ff8b92e66a60992f29a6a3,False
continuum_1700_2000,equal bins within this window,60,8230,15.157693330930774,-5.926406918245337,13.951106341574388,3.5535435286677215,-1.3822467563192427,3.2736929475412277,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,100,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s100-n500-drop10100-mc50,17eac4044ba0636e55737bd6bc503e5ec015d4ac179d653d1166ab7187d8df6c,6e8af8f7e48088de342c10f4f973d854faf1065e5790e2ab984873c94f456b66,False
continuum_2200_2400,equal bins within this window,40,9093,13.387617651045547,-9.300213799895866,9.6298665435619,3.9126397054197026,-2.738044176442254,2.7949711183261683,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,100,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s100-n500-drop10100-mc50,17eac4044ba0636e55737bd6bc503e5ec015d4ac179d653d1166ab7187d8df6c,6e8af8f7e48088de342c10f4f973d854faf1065e5790e2ab984873c94f456b66,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.300069466354518,-7.613310359070602,11.986819799278079,3.7374069269055394,-2.0601454663807486,3.043758290917546,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,100,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s100-n500-drop10100-mc50,17eac4044ba0636e55737bd6bc503e5ec015d4ac179d653d1166ab7187d8df6c,6e8af8f7e48088de342c10f4f973d854faf1065e5790e2ab984873c94f456b66,False
continuum_1700_2000,equal bins within this window,60,8230,15.138221556483128,-4.722190852379069,14.382860127487787,3.5534833122662115,-1.0968461440484072,3.379966299660484,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,101,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s101-n500-drop10100-mc50,f9043f4f0ed1e47f5447822c64f2a083a6c903b1f6f744c9831af0c2ae81d960,14e7050d25fbbca8d0de56457b25372887f3af3605438f0d7c63b8d8005fd13b,False
continuum_2200_2400,equal bins within this window,40,9093,12.764938887508832,-8.140516431734302,9.832377994488366,3.729843811924867,-2.383988212514339,2.868507462766466,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,101,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s101-n500-drop10100-mc50,f9043f4f0ed1e47f5447822c64f2a083a6c903b1f6f744c9831af0c2ae81d960,14e7050d25fbbca8d0de56457b25372887f3af3605438f0d7c63b8d8005fd13b,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.00195373322962,-6.431353642056685,12.319543872915448,3.64273101614082,-1.740417178281373,3.1346855704191046,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,101,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s101-n500-drop10100-mc50,f9043f4f0ed1e47f5447822c64f2a083a6c903b1f6f744c9831af0c2ae81d960,14e7050d25fbbca8d0de56457b25372887f3af3605438f0d7c63b8d8005fd13b,False
continuum_1700_2000,equal bins within this window,60,8230,15.445590984473762,-6.2816546399915145,14.11053138062243,3.623328900272144,-1.4658301762815742,3.3135863069866867,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,102,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s102-n500-drop10100-mc50,ae705d830885a637a74387e56b5920efb5b563baf2cd181d00e9591cf9e2d59f,2542ae1b22f705baa1eb5531b390ba665c7efedf2f2d56cdd5b87e8f6ae08e75,False
continuum_2200_2400,equal bins within this window,40,9093,13.720009040274572,-9.81969963837227,9.581865532210703,4.0129806649652355,-2.895484890665037,2.7785213811153766,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,102,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s102-n500-drop10100-mc50,ae705d830885a637a74387e56b5920efb5b563baf2cd181d00e9591cf9e2d59f,2542ae1b22f705baa1eb5531b390ba665c7efedf2f2d56cdd5b87e8f6ae08e75,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.608301217541916,-8.050677139181891,12.060664221362309,3.8231221623780325,-2.1806575334733056,3.0577798546629356,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,102,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s102-n500-drop10100-mc50,ae705d830885a637a74387e56b5920efb5b563baf2cd181d00e9591cf9e2d59f,2542ae1b22f705baa1eb5531b390ba665c7efedf2f2d56cdd5b87e8f6ae08e75,False
continuum_1700_2000,equal bins within this window,60,8230,14.700299648672088,-2.817075302259479,14.427851416692244,3.4526771540515857,-0.6463383314815839,3.3916406489142332,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,103,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s103-n500-drop10100-mc50,0f12f246a4802ee0b691675826e9c8dbf1242dc8276dd0093e7cce0c1911ddb8,f536e069fd597f2288b65c9c704800fd72027d9f3ae1b336f85ed735dcb3af7b,False
continuum_2200_2400,equal bins within this window,40,9093,11.638898185615831,-5.780722819353361,10.101841152034554,3.4021669189084163,-1.6686059085128875,2.9648767370989755,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,103,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s103-n500-drop10100-mc50,0f12f246a4802ee0b691675826e9c8dbf1242dc8276dd0093e7cce0c1911ddb8,f536e069fd597f2288b65c9c704800fd72027d9f3ae1b336f85ed735dcb3af7b,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,13.258257063729761,-4.29889906080642,12.454117615533573,3.4275150819671487,-1.1574721199972358,3.1854136589741393,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,103,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s103-n500-drop10100-mc50,0f12f246a4802ee0b691675826e9c8dbf1242dc8276dd0093e7cce0c1911ddb8,f536e069fd597f2288b65c9c704800fd72027d9f3ae1b336f85ed735dcb3af7b,False
continuum_1700_2000,equal bins within this window,60,8230,14.863188578391263,-3.9517547407987372,14.328224216049772,3.4869764963949397,-0.9141683985351118,3.365011326211322,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,104,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s104-n500-drop10100-mc50,bb817ba15733b57b7ada3f80f50cb2852c0b1518c656a391b51ab127b549ac9e,7a75a123dbfdbf4e5b0a3189c60dd77fdd12eda87b6b3470c4d6774fa89436a3,False
continuum_2200_2400,equal bins within this window,40,9093,12.13288712903923,-7.015067740840269,9.8992815232939,3.5444587937444236,-2.045680235997343,2.894543230390942,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,104,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s104-n500-drop10100-mc50,bb817ba15733b57b7ada3f80f50cb2852c0b1518c656a391b51ab127b549ac9e,7a75a123dbfdbf4e5b0a3189c60dd77fdd12eda87b6b3470c4d6774fa89436a3,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,13.566895827764474,-5.483411240819504,12.314499256218726,3.5158351231935567,-1.4799243172662273,3.1386049240173977,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,104,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s104-n500-drop10100-mc50,bb817ba15733b57b7ada3f80f50cb2852c0b1518c656a391b51ab127b549ac9e,7a75a123dbfdbf4e5b0a3189c60dd77fdd12eda87b6b3470c4d6774fa89436a3,False
continuum_1700_2000,equal bins within this window,60,8230,14.759725783464074,-3.5223423326820518,14.333269330283654,3.46429441210502,-0.8129146912570105,3.3675666999304688,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,105,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s105-n500-drop10100-mc50,10819139d71c24704874effcf04a65d5da5529d07f4b6bd67082d86089d811ff,f5ea591e066f6fa33ff6369cb44a05e7bad8897276378949c0e8e2151745b2ee,False
continuum_2200_2400,equal bins within this window,40,9093,11.881947706707779,-6.463370259320203,9.970232003111729,3.4713605314710336,-1.8775012566517417,2.9198172837912284,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,105,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s105-n500-drop10100-mc50,10819139d71c24704874effcf04a65d5da5529d07f4b6bd67082d86089d811ff,f5ea591e066f6fa33ff6369cb44a05e7bad8897276378949c0e8e2151745b2ee,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,13.398324270370388,-4.992856296001127,12.346014253400233,3.4678292715470382,-1.345207973954376,3.151653411243579,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,105,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s105-n500-drop10100-mc50,10819139d71c24704874effcf04a65d5da5529d07f4b6bd67082d86089d811ff,f5ea591e066f6fa33ff6369cb44a05e7bad8897276378949c0e8e2151745b2ee,False
continuum_1700_2000,equal bins within this window,60,8230,15.118901967743293,-4.655525434718174,14.384271953662592,3.5486112196225625,-1.080814011404573,3.3800122279043134,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,106,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,6786ca028b296f3d1c84f2a3cb3e3cddd799b4b4720f188ec827e1548b91482b,37c6c6cbdedbb8e01c16cd232d0e689c4ac13ccef993130d620859135bc0f33c,False
continuum_2200_2400,equal bins within this window,40,9093,12.813939164664781,-8.166527259216386,9.874455399676771,3.74215348885801,-2.392111116425733,2.87776252335814,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,106,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,6786ca028b296f3d1c84f2a3cb3e3cddd799b4b4720f188ec827e1548b91482b,37c6c6cbdedbb8e01c16cd232d0e689c4ac13ccef993130d620859135bc0f33c,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.013890138465515,-6.41102634696728,12.337182601330214,3.6466665821132667,-1.736462563915153,3.138948852850847,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,106,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s106-n500-drop10100-mc50,6786ca028b296f3d1c84f2a3cb3e3cddd799b4b4720f188ec827e1548b91482b,37c6c6cbdedbb8e01c16cd232d0e689c4ac13ccef993130d620859135bc0f33c,False
continuum_1700_2000,equal bins within this window,60,8230,14.692654949685732,-3.391332786155669,14.295907505439109,3.448618512884274,-0.7823002437278332,3.358716417929848,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,107,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,81552301b2362c81f68c38eb4fa8c77d992c1857c399a411f90293126d590774,da58c9baa2780acab4735a6961747df68ec38eefaab03643bd390142a02d0fa8,False
continuum_2200_2400,equal bins within this window,40,9093,11.84849735330749,-6.368371573906916,9.991533066951686,3.461557057043797,-1.8477214428292918,2.927166330921178,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,107,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,81552301b2362c81f68c38eb4fa8c77d992c1857c399a411f90293126d590774,da58c9baa2780acab4735a6961747df68ec38eefaab03643bd390142a02d0fa8,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,13.34655384363056,-4.879852180031293,12.332957967009763,3.455093841459147,-1.3150108432785625,3.1503395614560397,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,107,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s107-n500-drop10100-mc50,81552301b2362c81f68c38eb4fa8c77d992c1857c399a411f90293126d590774,da58c9baa2780acab4735a6961747df68ec38eefaab03643bd390142a02d0fa8,False
continuum_1700_2000,equal bins within this window,60,8230,14.89345710919615,-3.241691491590855,14.53638541511654,3.497639925164747,-0.7465512968644499,3.417037636207196,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,108,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,4cb0de0d99c5235e372a4055ecdf177f02fbb0b3352ab7140e662fbe3dc40bcb,cd376fc21dd8a6f7e2375dbab8d4a2d15062fb2bf917fe6f9d31cd9551e46240,False
continuum_2200_2400,equal bins within this window,40,9093,11.871757099457337,-6.374393221490099,10.01527471846563,3.47084791913435,-1.8488538094757563,2.937435083358649,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,108,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,4cb0de0d99c5235e372a4055ecdf177f02fbb0b3352ab7140e662fbe3dc40bcb,cd376fc21dd8a6f7e2375dbab8d4a2d15062fb2bf917fe6f9d31cd9551e46240,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,13.467621937298007,-4.808042356540477,12.482231944310875,3.48426967411147,-1.2977025531701032,3.1862729854959615,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,108,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s108-n500-drop10100-mc50,4cb0de0d99c5235e372a4055ecdf177f02fbb0b3352ab7140e662fbe3dc40bcb,cd376fc21dd8a6f7e2375dbab8d4a2d15062fb2bf917fe6f9d31cd9551e46240,False
continuum_1700_2000,equal bins within this window,60,8230,15.195006562384005,-5.012878406061246,14.344311573475313,3.5657862401321654,-1.1652001178024818,3.3700356371689844,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,109,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,1a0a4e0bcd3bc69dcd4063cb80e931c80264b9a3b35ae01414137a0adfa1a79d,920724a13d4dd7111c240935470696ddc9939110b3dc4aa56e8378b459b79556,False
continuum_2200_2400,equal bins within this window,40,9093,13.072033811911945,-8.585167197831026,9.857635221748435,3.817573807859011,-2.5187353493415707,2.8687701229670437,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,109,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,1a0a4e0bcd3bc69dcd4063cb80e931c80264b9a3b35ae01414137a0adfa1a79d,920724a13d4dd7111c240935470696ddc9939110b3dc4aa56e8378b459b79556,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,14.173325164030178,-6.799022801946136,12.30715740295039,3.69382601707004,-1.8419677335720261,3.1294554010416338,seed20260911_n5000,seed20260911,5k,5000,4980,Attentive CNP + PE,m2,matched_neural,1,109,500,20260909-phase3-seed20260911_n5000-m2-seed1-final-ctx-s109-n500-drop10100-mc50,1a0a4e0bcd3bc69dcd4063cb80e931c80264b9a3b35ae01414137a0adfa1a79d,920724a13d4dd7111c240935470696ddc9939110b3dc4aa56e8378b459b79556,False
