method,architecture_id,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Attentive CNP + PE,m2,0,108,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.7630708623581253,6.246683457365573
Attentive CNP + PE,m2,0,109,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.875783730373684,2.142873607623985
Attentive CNP + PE,m2,0,109,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.08916585710705,3.457992476031302
Attentive CNP + PE,m2,0,109,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.91202028761714,11.56112797277806
Attentive CNP + PE,m2,0,109,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.756034869966368,6.239647464973816
Attentive CNP + PE,m2,1,100,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.70572963053233,4.312927707465342
Attentive CNP + PE,m2,1,100,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.72866208975933,6.818496243379024
Attentive CNP + PE,m2,1,100,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.40252885837308,9.070619402022118
Attentive CNP + PE,m2,1,100,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.79796523311647,5.281577828123918
Attentive CNP + PE,m2,1,101,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.100993799821097,3.9176635381765745
Attentive CNP + PE,m2,1,101,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.63879345864752,6.908364874490836
Attentive CNP + PE,m2,1,101,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.22915773336734,9.243990527027856
Attentive CNP + PE,m2,1,101,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.308330213913466,5.791942808920913
Attentive CNP + PE,m2,1,102,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.704649517081172,4.314007820916499
Attentive CNP + PE,m2,1,102,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.42486454992413,7.122293783214223
Attentive CNP + PE,m2,1,102,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.12986560291223,9.343282657482968
Attentive CNP + PE,m2,1,102,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.0420349942783003,5.525647589285748
Attentive CNP + PE,m2,1,103,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.70808237665892,4.310574961338753
Attentive CNP + PE,m2,1,103,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.23482171048579,6.312336622652564
Attentive CNP + PE,m2,1,103,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.98032700652843,8.492821253866767
Attentive CNP + PE,m2,1,103,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.8804036440070373,5.364016239014485
Attentive CNP + PE,m2,1,104,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.55271901165395,4.465938326343721
Attentive CNP + PE,m2,1,104,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.832971649017445,6.71418668412091
Attentive CNP + PE,m2,1,104,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.534561258848676,8.938587001546521
Attentive CNP + PE,m2,1,104,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.8915498065693295,5.375162401576778
Attentive CNP + PE,m2,1,105,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.62694437818718,4.39171295981049
Attentive CNP + PE,m2,1,105,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.777578267651997,6.769580065486358
Attentive CNP + PE,m2,1,105,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.501183519923185,8.971964740472012
Attentive CNP + PE,m2,1,105,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.6430106055127993,5.126623200520247
Attentive CNP + PE,m2,1,106,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.98915024960076,4.029507088396911
Attentive CNP + PE,m2,1,106,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.49355584269827,7.053602490440081
Attentive CNP + PE,m2,1,106,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.07992166896964,9.39322659142556
Attentive CNP + PE,m2,1,106,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.8138283663726393,5.2974409613800875
Attentive CNP + PE,m2,1,107,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.759416464189325,4.259240873808345
Attentive CNP + PE,m2,1,107,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.659517147109167,6.887641186029186
Attentive CNP + PE,m2,1,107,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.286039752903772,9.187108507491427
Attentive CNP + PE,m2,1,107,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.7172534569378346,5.200866051945282
Attentive CNP + PE,m2,1,108,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.815330420511053,4.203326917486616
Attentive CNP + PE,m2,1,108,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.031253636702882,6.51590469643547
Attentive CNP + PE,m2,1,108,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.674807021042113,8.798341239353086
Attentive CNP + PE,m2,1,108,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.126775626366279,5.610388221373727
Attentive CNP + PE,m2,1,109,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.92278147328602,4.095875864711651
Attentive CNP + PE,m2,1,109,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.543972762321815,7.003185570816539
Attentive CNP + PE,m2,1,109,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.146641432218527,9.32650682817667
Attentive CNP + PE,m2,1,109,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.927535154211247,5.411147749218695
Attentive CNP + PE,m2,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.825385926637626,4.193271411360044
Attentive CNP + PE,m2,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-17.97638764247621,7.570770690662143
Attentive CNP + PE,m2,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.667329763585492,9.805818496809707
Attentive CNP + PE,m2,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.755948119222154,5.239560714229602
Attentive CNP + PE,m2,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.296649059727244,3.722008278270428
Attentive CNP + PE,m2,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.456111004967735,7.091047328170619
Attentive CNP + PE,m2,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.081255351455304,9.39189290893989
Attentive CNP + PE,m2,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.355908833454327,5.839521428461775
Attentive CNP + PE,m2,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.18132399256287,3.8373333454348013
Attentive CNP + PE,m2,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.008794516241927,7.538363816896426
Attentive CNP + PE,m2,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.65214007515392,9.82100818524128
Attentive CNP + PE,m2,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.1019969975428605,5.585609592550308
Attentive CNP + PE,m2,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.819867296958236,4.198790041039436
Attentive CNP + PE,m2,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.832094397189447,6.715063935948907
Attentive CNP + PE,m2,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.628034118617865,8.845114141777334
Attentive CNP + PE,m2,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.0000310170549493,5.483643612062397
Attentive CNP + PE,m2,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.838050880026135,4.180606457971536
Attentive CNP + PE,m2,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.6787173175823,6.868441015556054
Attentive CNP + PE,m2,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.45041172357133,9.022736536823867
Attentive CNP + PE,m2,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.0103061682800023,5.49391876328745
Attentive CNP + PE,m2,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.705386896574105,4.313270441423567
Attentive CNP + PE,m2,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.527585691092796,7.019572642045557
Attentive CNP + PE,m2,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.339841938277377,9.133306322117821
Attentive CNP + PE,m2,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.8033077708495,5.286920365856948
Attentive CNP + PE,m2,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.12386497184536,3.894792366152311
Attentive CNP + PE,m2,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.324379631835995,7.2227787013023566
Attentive CNP + PE,m2,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.989893642715913,9.483254617679284
Attentive CNP + PE,m2,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.994270156107173,5.477882751114621
Attentive CNP + PE,m2,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.76398502307873,4.254672314918939
Attentive CNP + PE,m2,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.67165157238146,6.8755067607568945
Attentive CNP + PE,m2,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.45026507017454,9.022883190220657
Attentive CNP + PE,m2,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.0025191071055084,5.4861317021129565
Attentive CNP + PE,m2,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.962174184587187,4.056483153410484
Attentive CNP + PE,m2,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.624604738459382,6.922553594678971
Attentive CNP + PE,m2,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.33828162037629,9.134866640018908
Attentive CNP + PE,m2,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.156058695968908,5.639671290976356
Attentive CNP + PE,m2,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.856961593885167,4.161695744112503
Attentive CNP + PE,m2,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.46656443853953,7.080593894598825
Attentive CNP + PE,m2,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.18950823533377,9.283640025061429
Attentive CNP + PE,m2,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.952239939480128,5.435852534487576
Attentive CNP + PE,m2,1,100,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.70358493993148,4.315072398066189
Attentive CNP + PE,m2,1,100,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.223840497842335,7.323317835296017
Attentive CNP + PE,m2,1,100,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.951622995247607,9.52152526514759
Attentive CNP + PE,m2,1,100,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.7799258853195283,5.263538480326976
Attentive CNP + PE,m2,1,101,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.16255311741579,3.8561042205818796
Attentive CNP + PE,m2,1,101,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-17.86899722628279,7.678161106855564
Attentive CNP + PE,m2,1,101,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.440514832732397,10.032633427662802
Attentive CNP + PE,m2,1,101,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.980450471091986,5.464063066099434
Attentive CNP + PE,m2,1,102,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.096653142151517,3.9220041958461516
Attentive CNP + PE,m2,1,102,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-17.82072209784429,7.726436235294065
Attentive CNP + PE,m2,1,102,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.425771359948754,10.047376900446443
Attentive CNP + PE,m2,1,102,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.958104553405999,5.441717148413447
Attentive CNP + PE,m2,1,103,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.654082251237025,4.364575086760647
Attentive CNP + PE,m2,1,103,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.648808267896243,6.898350065242109
Attentive CNP + PE,m2,1,103,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.443055629554166,9.030092630841033
Attentive CNP + PE,m2,1,103,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.863752950828338,5.347365545835786
Attentive CNP + PE,m2,1,104,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.843562265393253,4.175095072604417
Attentive CNP + PE,m2,1,104,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.682926174323043,6.864232158815309
Attentive CNP + PE,m2,1,104,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.42049455885404,9.05265370154116
Attentive CNP + PE,m2,1,104,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.9675453704151478,5.4511579654225955
Attentive CNP + PE,m2,1,105,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.70527441811772,4.313382919879949
Attentive CNP + PE,m2,1,105,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.613525488870497,6.933632844267857
Attentive CNP + PE,m2,1,105,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.394274155940934,9.078874104454263
Attentive CNP + PE,m2,1,105,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.79702103629659,5.280633631304038
Attentive CNP + PE,m2,1,106,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.9498785241176,4.068778813880069
Attentive CNP + PE,m2,1,106,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.38049018974982,7.166668143388533
Attentive CNP + PE,m2,1,106,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.074638461148734,9.398509799246463
Attentive CNP + PE,m2,1,106,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.8744369583495715,5.358049553357019
Attentive CNP + PE,m2,1,107,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.906138858852714,4.112518479144955
Attentive CNP + PE,m2,1,107,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.133917293265196,7.413241039873158
Attentive CNP + PE,m2,1,107,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.803826024174246,9.669322236220951
Attentive CNP + PE,m2,1,107,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.994328915677982,5.47794151068543
Attentive CNP + PE,m2,1,108,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.803199556727087,4.215457781270581
Attentive CNP + PE,m2,1,108,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.360465683324005,7.186692649814347
Attentive CNP + PE,m2,1,108,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.076936377552517,9.396211882842682
Attentive CNP + PE,m2,1,108,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.905688726053274,5.389301321060722
Attentive CNP + PE,m2,1,109,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.752507396914552,4.266149941083119
Attentive CNP + PE,m2,1,109,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.320609184794783,7.22654914834357
Attentive CNP + PE,m2,1,109,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.031989645648512,9.441158614746687
Attentive CNP + PE,m2,1,109,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.85237704673606,5.335989641743508
Attentive CNP + PE,m2,1,100,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.785602832236023,4.233054505761647
Attentive CNP + PE,m2,1,100,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.38990460727226,7.1572537258660915
Attentive CNP + PE,m2,1,100,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.01655982403468,9.45658843636052
Attentive CNP + PE,m2,1,100,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.9023985517556525,5.3860111467631
Attentive CNP + PE,m2,1,101,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.93626196667187,4.082395371325798
Attentive CNP + PE,m2,1,101,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.30338182318544,7.243776509952915
Attentive CNP + PE,m2,1,101,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.87280643853669,9.60034182185851
Attentive CNP + PE,m2,1,101,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.9350603536916378,5.4186729486990854
Attentive CNP + PE,m2,1,102,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.91188789620144,4.1067694417962315
Attentive CNP + PE,m2,1,102,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.331171993996005,7.21598633914235
Attentive CNP + PE,m2,1,102,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.938128253531254,9.535020006863945
Attentive CNP + PE,m2,1,102,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.953836181320102,5.43744877632755
Attentive CNP + PE,m2,1,103,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.775899784062975,4.242757553934695
Attentive CNP + PE,m2,1,103,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.369558686671617,7.177599646466737
Attentive CNP + PE,m2,1,103,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.994782957627102,9.478365302768097
Attentive CNP + PE,m2,1,103,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.9210212005790797,5.404633795586528
Attentive CNP + PE,m2,1,104,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.790655121823463,4.228002216174209
Attentive CNP + PE,m2,1,104,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.692728024920257,6.854430308218095
Attentive CNP + PE,m2,1,104,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.34758048743647,9.125567772958727
Attentive CNP + PE,m2,1,104,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.9737292789495466,5.457341873956994
Attentive CNP + PE,m2,1,105,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.732531052264598,4.286126285733072
Attentive CNP + PE,m2,1,105,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.565306949364828,6.981851383773524
Attentive CNP + PE,m2,1,105,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.219632152688213,9.253516107706986
Attentive CNP + PE,m2,1,105,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.944646436438209,5.4282590314456565
Attentive CNP + PE,m2,1,106,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.904763106679944,4.113894231317728
Attentive CNP + PE,m2,1,106,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.51613678619659,7.031021546941762
